business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name,recommended_review
"la-cueva-cafe-taos","""17/09/2023""",5,"This is one of those places that has 5 stars, and that actually tastes like 5 stars! I stopped here after a brief visit to Taos, NM and wanted to get some dinner before embarking on the 4hr drive through the desert back home to Arizona. 

I was greeted with extremely warm customer service. The staff made you feel like family! The staff looked young and around my age group (in their 20's). They all worked as a team and in unison. I really admired this, because it is unfortunately rare to see this kind of quality service these days. 

It is outdoor seating, and it has a nice upbeat and soothing feel to it, with the Christmas lights strewn and the colorful tables arranged. 

I ordered the seafood enchiladas for my main course, and chips and salsa as my appetizer. The chips were nice and fresh, and the salsa was bold and flavorful with a nice kick of spice! I really took my time eating the chips, as they soothed the soul with each bite.

The seafood enchiladas were recommend by my waitress & man oh man was she not lying! They came smothered with a chipotle sauce, a piece of grilled shrimp and grilled salmon on top! + stuffed with crab and lobster meat, in addition to a side of rice and beans!  My mouth is watering just reliving the experience of this meal! So, the enchiladas were just MMM MMM GOOD!!! The chipotle sauce created a warm element, while the fresh seafood echoed elements of freshness and flavors with a mesquite grill char. The rice and beans had so much warmth in each and every bite!

I have to stop myself here, as I am honestly getting hungry again. Check this place out! If I am ever in Taos again, this will be my go to! Cheers to good eats!","{""Friends"":174,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/A_Sa2WSSv1q_59dchz62UQ/60s.jpg"",""Location"":""Hyattsville, MD"",""Photos"":476,""Reviews_made"":333,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=5NKWwcLWwpufOBglv5U04w"",""Username"":""Ronnie T.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/yzjtn_nIUYfaNkF0zI2Gvg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/oRuzbuKIFse2aOrGsvIzzg/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","null",8,"Elite from 24","0 check-in","La Cueva Cafe",""
"la-cueva-cafe-taos","""30/01/2023""",4,"La Cueva is appropriately named...we sat in a little ""cave"" dining area at the front of the establishment housing just 4 tables and our table for 4 became a community table since there were only 2 of us. But we didn't mind! The service here was fast and the food was really good. We ordered chips and salsa (not complimentary here but it is a resort town and prices were fair), beef chimichanga and shrimp enchiladas in chipotle crema. The enchiladas were the star dish, the velvety sauce was chock full of flavor and complimented the shrimp very well! Soft drinks, a few beers and an agave wine margarita were also available.

I understand there are more seating areas, including a patio. Since we visited in the winter and had just been snowshoeing, we were happy with the warm, cozy room we were seated in. The service could be friendlier but I get the impression they seat a lot of folks in a day and run like a well oiled machine! I would definitely come back.","{""Friends"":22,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Nrh6m5eZCnZ3TBIrJtSaZQ/60s.jpg"",""Location"":""Wellington, CO"",""Photos"":234,""Reviews_made"":225,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=2MPsYgWLcOKpi6U4mLRMdA"",""Username"":""Lauren G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/N9IyktPr04Edv8Ho1Vg9VQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/hQVMQxEyjkPBRRK82to9Qw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",7,"Elite from 24","0 check-in","La Cueva Cafe",""
"la-cueva-cafe-taos","""27/08/2022""",4,"It was jam packed on a Tuesday afternoon! We had to stop by after seeing good Yelp reviews and seeing a long line made us think that it must be good. Our waitress was still patient and attentive despite this! 

I'm used to restaurants giving out chips and salsa for for free, so I was going to skip it when I saw it wasn't free here, but then I overheard a bunch of ladies next to us saying how good the chips and salsa were, so we ordered it - AND WOW. I don't know what they did with it, but it was SO delicious. I kept asking my fiance ""What do you think they did with the salsa to make it this good?"" as if he'd magically know the answer. The chips were nice and crunchy as well. Not a single moment of stale disappointment. 

My entree was a chimichanga which was good, but pales in comparison to the chips and salsa.","{""Friends"":163,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/7mxSQe0svxdR2Ye3vsA7dg/60s.jpg"",""Location"":""Denver, CO"",""Photos"":2244,""Reviews_made"":794,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=eyBGO-v4UrADbmHl0PTCfA"",""Username"":""Vivian C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/_GZY9XCt4ZnZe0esc3JVaw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/5ZSF-szVuGKWmB_m6t6Rxw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ZbSQd0NeETKJuV8VjFkksw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/OY5MYKpJ1N-54PiBLlWbAw/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",9,"Elite from 24","0 check-in","La Cueva Cafe",""
"la-cueva-cafe-taos","""03/09/2022""",4,"Very cool atmosphere! Had some blessing going on near us and it was interesting to watch. Food was excellent! Service was attentive and professional. Great spot for lunch or dinner!","{""Friends"":17,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/yZ2c78A5Sp67fHtV7Xrn0w/60s.jpg"",""Location"":""Albuquerque, NM"",""Photos"":249,""Reviews_made"":441,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Wer41WFoGCxt52l6pA3JBQ"",""Username"":""Jason F.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/g9DWMSxjiatJKfz7UNa-9A/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",5,"Elite from 24","0 check-in","La Cueva Cafe",""
"la-cueva-cafe-taos","""09/09/2021""",4,"Great flavor in their red sauce.  We were told after we left they have the best vegan green chili.  We will have to try it next time.  
This place seems to be always packed but somehow we got a parking spot in front!  Friendly wait staff who were wearing masks. Based on their signage, I  was hoping for something a little more creative for a vegan/gluten free dish.  They had chips n guacamole, veggie tacos, veggie enchiladas, and a veggie chimichanga.  The items were not labeled on the menu as a vegan option so I was a little nervous.  The server assured me it would be vegan and gluten free.  
Good ice tea, too!  It is a must try kind of place!","{""Friends"":21,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/SNEzZbPjHcNZ9Uv99fBdSw/60s.jpg"",""Location"":""Albuquerque, NM"",""Photos"":943,""Reviews_made"":224,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=cU-Qzs1NbOnOOgSesySfWA"",""Username"":""Kristy L.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/ZFT66KCflzX3ehpNuX7j1g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Ml-g_HYCJ2UuUl1NKGhfFA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/TU4ujx0AKpxCeLh2KwC_Rg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/SFbQeaP9aPDUzBuqyIRKug/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/UISkH-zoG15KLKk2leh-pg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/IaeikKEaXKUUggogkcJvUA/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",3,"Elite from 24","0 check-in","La Cueva Cafe",""
"momos-cafe-washington","""15/10/2019""",5,"What a gem!! Their boba tea and popcorn chicken set were so good that we came back the next day for braised pork on rice. 

- Yes, we're boba connoisseurs, and it's not every day we come across a shop that does it justice, and this is it. 5/5

- Popcorn chicken on rice: freshly cooked popcorn chicken and steamed rice with broccoli, pickles, braised pork belly, and a fried egg on the side. Every element was prepared to perfection, even if popcorn chicken is really not my favourite thing in the world. 5/5

- Braised pork on rice: pork belly on rice with broccoli, fried egg, and pickled serviced in a bowl. If I lived closer I'd eat this every week. 5/5

I love the booths and the lighting here, even though during our first visit a woman (staff) was literally hopping all over the shop swinging a fly swatter.","{""Friends"":78,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hptcTPBMdvnom9cUX_a5rw/60s.jpg"",""Location"":""Albany, NY"",""Photos"":4078,""Reviews_made"":857,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=4FDMtqj1Pyg3kLUzIE0f1w"",""Username"":""Hwal L.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/g8e3OaxnJShfMvvexMfw8g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/55CsDU0gfive1kIiXKpKxg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/lz01UtgI5yAxfmIptDRfzQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/YeA6HCJPubwJsvKqwf6RIw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/YeAW5b-y3RWiGM1ovJZnNQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/d2l3jKrP1pkTroDWF9ALSA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/9yXqSyQBmAlLeIvqVe6ttg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ezDd7kfcaShBIoBDH5fy3w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/qgqPtpf69XQQrsGuLiHxSw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/CQ1w5mpIOANgIiHN7FrmcA/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hwal, you're a gem! I'm so glad you enjoyed the tea and popcorn chicken so much. Our team works hard to create an enjoyable dining atmosphere, and it's so great you felt that way. We look forward to having you back again soon.\n\nTake care,\nLawrence C., Owner"",""Date"":""15/10/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/iWit3Z6DXzFgqy4Bg5h2-w/30s.jpg"",""Username"":""Lawrence M.""}]",7,"Elite from 24","0 check-in","Momo's Cafe",""
"momos-cafe-washington","""01/08/2022""",5,"After hearing some good reviews from my friends in Georgetown, I decided to visit this bento place in DC. The food in this restaurant has greatly exceeded my expectations. I ordered a curry fish filet bento, the crispy red grain pork, and the fried oysters. I have to say... the fried oysters really amazed me. I've eaten raw and grilled oysters, but I never had anything like this fried oysters in my life. The right amount of crispiness, served with the sweet chili dipping sauce. 11/10 I would say. Overall, delicious food and chill atmosphere. Love this place and will continue to visit.","{""Friends"":211,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/eUE3MzVb3M_-IlfSa6ag8A/60s.jpg"",""Location"":""City of Industry, CA"",""Photos"":16,""Reviews_made"":8,""URL"":""https://www.yelp.com/user_details?userid=E1pryWS9aKjxDna2Fd4wLw"",""Username"":""Angus W.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/KCM-yt4-92okt-xsAdgkVQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ljhQ0XLFihUHoHDc9TuN-A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/-9lpna1JTOwigHpb5utMPw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thanks for giving us a try, Angus! I'm so glad you ended up enjoying our fried oysters so much. Looking forward to seeing you back for more soon!\n\nTill then,\nLawrence C., Owner"",""Date"":""05/08/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/iWit3Z6DXzFgqy4Bg5h2-w/30s.jpg"",""Username"":""Lawrence M.""}]",8,"","0 check-in","Momo's Cafe",""
"momos-cafe-washington","""21/11/2018""",4,"Cute little Taiwanese cafe above the Georgetown area. I wanted to try it because I love Taiwanese food and cafes, so decided to come by on a Saturday afternoon. 

The cafe is pretty small with like 6 tables and a counter, but it was cozy and everything looked very new. The menus were really cute pink bound menus and the cups for water had the cute cat + logo on it. 

Drinks: 
Shizuoka Matcha Milk Foam - The matcha powder was definitely legit and the milk foam was soo good. The drink was just a little too sweet for my liking and I forgot to ask for less sugar.
Tiramisu Milk Foam - Milk foam was also good and there was a cute cat on the top of the foam in cocoa powder, but it was also a bit too sweet.

Snacks: 
Taiwanese Sausage Hamburger - We tried the sausage hamburger because I remember the rice sausage with Taiwanese sausage was one of my favorite Taiwan night market street foods. The ratio of rice sausage to Taiwanese sausage was pretty off though. The Taiwanese sausage that we got was so small and weirdly cut.

Overall, the cafe was pretty cute and they had a lot of classic Taiwanese snacks and dishes. I would like to try some other things and definitely get less sugar in the drinks next time.","{""Friends"":711,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/CUlJ9pkzURfuX5jstg1e-A/60s.jpg"",""Location"":""Torrance, CA"",""Photos"":1440,""Reviews_made"":545,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=zPNGLvj4kW40pdFRFRXebQ"",""Username"":""Kristen K.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/_JRsHz4eRwdpavtjGR6zRQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/u0kveZ9VR-LJsAfiaja85g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WeO4Aygo4qWGVe7ylw_gkg/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""You went with some good ones, Kristen. I appreciate you coming in and dining with us. Sounds like we were able to give you the classic Taiwanese experience you were looking for. Hope you'll come back soon and give our other dishes a try.\n\nAll the best,\nLawrence C., Owner"",""Date"":""26/11/2018"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/iWit3Z6DXzFgqy4Bg5h2-w/30s.jpg"",""Username"":""Lawrence M.""}]",9,"Elite from 24","0 check-in","Momo's Cafe",""
"momos-cafe-washington","""19/03/2020""",4,"It was such a nice treat to get some Taiwanese-style food that's deliverable to me.  While the menu was really small, it had the classics: braised pork, Taiwanese fried chicken and Japanese dishes like chicken katsu sandwich, eel bowl, etc.  The flavor of the fried chicken and the braised pork were spot on! The seasoning on that chicken always takes me back to my childhood.  We also got the takoyaki and even though it took a while for the food to get to my house, the texture still held up and it was delicious!","{""Friends"":784,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/A_qADF5HBFRZWPkJJxglDQ/60s.jpg"",""Location"":""Coppell, TX"",""Photos"":2875,""Reviews_made"":1543,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Oavbr8dUe96Ap75kSwHhww"",""Username"":""Lily F.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/-iEkPU_jzezBA9wnT7ytLQ/348s.jpg""]","[{""Number"":4,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Lily, a journey back to your childhood through a meal is always a magical experience, so we're happy we could be the ones to take you there with some of our special seasoning. When all those classics get to your door, we're going to make sure they've held up and stay just as delicious on the journey to your home. Whenever you're looking to order some more of your Taiwanese favorites, you know where to find us.\n\nWishing you well, \nLawrence C., Owner"",""Date"":""23/03/2020"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/iWit3Z6DXzFgqy4Bg5h2-w/30s.jpg"",""Username"":""Lawrence M.""}]",7,"Elite from 24","0 check-in","Momo's Cafe",""
"momos-cafe-washington","""25/12/2018""",5,"We finally made it to this super cute cafe in DC. Being a lover of Instagram-worthy cafes and restaurants I was super excited to enter this little cafe with a beautiful flower wall waiting for us at the entrance. Upon entering, we saw a quaint and cozy little cafe that was perfect for spending an afternoon with friends or a date. I was already happy with what I saw but I was really looking forward to the food and drinks. 

The chef Lawrence kindly explained to us seasonal recommendations and also his aim to make authentic Taiwanese foods using fresh and natural ingredients. 

We ordered the Milk Foam Green Tea and the Ice Cream Cocoa. I loved the rich creamy layer of cheese foam that floated above a refreshing, slightly sweet green tea underneath. The Ice Cream Cocoa was also a new experience - kind  of like an affogato with hot chocolate and vanilla ice cream. It was warm, smooth, and creamy - perfect for a cold December day.

For entrees we got the Popcorn Chicken, Braised Pork on Rice, and Chicken Katsu Sandwiches. I loved the Popcorn Chicken for it's light, crispy batter that was savory with herbs and spices. The Braised Pork on Rice had a generous amount of pork and veggies with a perfectly runny egg and rice. The pork belly was so soft and tender it melted in my mouth! It was a nice balance of the crunchy vegetables and the nice, fatty pieces of pork belly. The Chicken Katsu came with large pieces of tender chicken covered in a teriyaki-style sauce, a fried egg and lettuce. I loved the house-made mayo that it came with. Overall the portions were large and the food came out fresh and made-to-order. 

Finally for dessert we got the Honey Toast which was a feast for the eyes and stomach! It was beautifully covered in green tea ice cream, house-made custard syrup, sprinkles, cookies, puffs, red bean, fresh strawberries, taro, mangoes and more! Also inside were squares of toast that were lightly fried. One dish was enough to feed 3-4 people. It was the perfect dessert because its such a good variety of different desserts in one that it will satisfy everyone's different tastebuds. 

All in all, it was a wonderful experience - impeccable service, clean and pleasing atmosphere, delicious food and drinks. We could really tell that they gave a lot of attention to detail and the owner and chef really care about each and every customer.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hpFDpTge4eOE7qAR2uQNSQ/60s.jpg"",""Location"":""Columbia, MD"",""Photos"":4,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=Ho9NOEVe9sK7L1mcyVIkqQ"",""Username"":""Travel M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/ClwR8nVMqh6_djAmcb0Kbg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/kshMe315LiX3Qu_N9KFQ6g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/kwvKSW4LlKJhd-Mp370vwQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/zvIQMX2rOcR4tNaNshAU0Q/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I'm so happy you had a wonderful experience eating with us. Thanks for finally coming by and checking us out, and I'm glad we could meet and exceed your expectations. Thanks for taking the time to review us, and I look forward to your next visit in the not-too-distant future.\n\nAll the best,\nLawrence C., Owner"",""Date"":""27/12/2018"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/iWit3Z6DXzFgqy4Bg5h2-w/30s.jpg"",""Username"":""Lawrence M.""}]",9,"","0 check-in","Momo's Cafe",""
"tacos-el-aguacatero-sacramento-2","""27/07/2024""",4,"I recently visited El Aguacatero and ordered two asada tacos. The tacos were good, but I was disappointed that they didn't come with avocado or guacamole, especially since the restaurant's name suggests otherwise. I was really looking forward to that green avocado sauce.

Also, be aware that if you're paying by card, there's a $10 minimum order requirement. They also charge an extra $1 if you use Venmo or Cash App. Despite these small inconveniences, I'll be back to try the Al pastor tacos and other menu items.","{""Friends"":268,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/8WMaxhPQKgT-Bx_i059xxg/60s.jpg"",""Location"":""Sacramento, CA"",""Photos"":130,""Reviews_made"":76,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=RgjkGOIkC3sIOZ57qZijxA"",""Username"":""Magaly B.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Zd3TIwCNZMYOddtMI2QZ-Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/SvX1-iNYj9GWoy0hXdYHNg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/5YbtMK0uUxwlDh0aNlH2KA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",3,"Elite from 24","0 check-in","Tacos El Aguacatero",""
"tacos-el-aguacatero-sacramento-2","""17/05/2023""",2,"$17.00 for 2 tacos and a drink Kind of pricey, I think. Food was good and drink was refreshing but cmon taco trucks almost $6 at taco? It's not like there was a ton of meat on the tacos either. Probably won't go there again unless I got a Lotta money in my pocket..","{""Friends"":25,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/MIalyc4WbiawlXAnWI1W2g/60s.jpg"",""Location"":""Sacramento, CA"",""Photos"":57,""Reviews_made"":147,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=HrrAp6j37dGFinKVRv_IYA"",""Username"":""Steve A.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/xopZJKWpXE53qUgBlz7_og/348s.jpg""]","[{""Number"":3,""Title"":""Helpful""},{""Number"":1,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",3,"Elite from 24","0 check-in","Tacos El Aguacatero",""
"morganton-honda-morganton","""10/03/2024""",4,"This is a smaller Honda dealer in Moganton, NC, but  I had a pleasant and straightforward discussion and negotiation with Holly via test and email and we arrived at a fair price on a new CRV. I appreciated her honesty and lack of pressure to purchase dealer add-ons which are expensive and that you don't need, like nitrogen in the tires, pinstriping, window tinting, etc.  Our experience with Holly and the dealership was pleasant and I hope yours is also.","{""Friends"":14,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/0M5xeMO6H-H-eJfv7hhnJA/60s.jpg"",""Location"":""Denver, NC"",""Photos"":786,""Reviews_made"":286,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=khUsGelBy5xVZ1JgSdHlZA"",""Username"":""Mathew M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/gnepdM8O0Fn3WcF_1CUjpA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/aK-IXBou8qHinA4GqRBrFQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","0 check-in","Morganton Honda",""
"the-salt-line-washington","""06/03/2021""",5,"Impressive! We went to Navy yard area several times but why we miss this restaurant! Food portion is so big and reasonable price. We chose the table inside which is really good atmosphere. The light in the restaurant is perfect for taking a picture. They did very good job during pandemic. Highly recommend!","{""Friends"":11,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/bzLadhX1szvf-IrdAveiYA/60s.jpg"",""Location"":""Bethesda, MD"",""Photos"":81,""Reviews_made"":15,""URL"":""https://www.yelp.com/user_details?userid=sCzsJxS3LYyQorAQeIvcdg"",""Username"":""Sinmanus V.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/p64jR2ZzW8QRkxk0KhhyWA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/RlTSAdmgKAVamJWfttC-FA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/rX1jmBMXhsBsDwQhZSE4wA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/oqSIUIqno_Xbfbv8qK19Dg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/U2CUW4BKqHGSYZb7rhyHvg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thanks for review and pics! So glad you enjoyed!"",""Date"":""07/03/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/qpU0lNxcYFL8qKKcnQ6agA/30s.jpg"",""Username"":""Brian Z.""}]",302,"","0 check-in","The Salt Line",""
"men-at-wok-west-lebanon","""11/02/2024""",5,"Men at Wok is a cute little dive to pop in and grab a healthy meal! I ordered the cream cheese rangoons and vegetable dumpling appetizers. They were fresh, savory, light, and hit the spot. The staff is friendly and sweet and accurately takes your order. I can't wait to come back!","{""Friends"":48,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/wHIKxuqBpw8flAAjpzQe3Q/60s.jpg"",""Location"":""Hartford, VT"",""Photos"":1599,""Reviews_made"":233,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=2TD_OswQL_-xQ2ERC71tjw"",""Username"":""Lili S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/JVTWqQ-tVZNlPzBzK-QjJw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Ac8pgE_M0LMoVgnRtQgIZg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/rT5YRLJwys_BuU6Ml2f4pg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WWpzJDQX0qYwvRfE4Mi20A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/i_-JIZ1QyHvVL-vqfLDOXA/348s.jpg""]","[{""Number"":9,""Title"":""Helpful""},{""Number"":7,""Title"":""Thanks""},{""Number"":6,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",2,"Elite from 24","0 check-in","Men At Wok",""
"hula-boba-kapolei-kapolei","""12/09/2024""",5,"Decent prices, friendly service, and very cute cups :) I got a strawberry lychee tea, and I love how you can mix flavors (I believe up to 3).  They have an assortment of toppings to put into your drink, but I just got lychee jelly, rainbow boba, and regular boba.  I would definitely come back if in the area :)","{""Friends"":414,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/1ZsbwsU8a1i5xgJVCd024w/60s.jpg"",""Location"":""Honolulu, HI"",""Photos"":613,""Reviews_made"":509,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=kNJ5t0z3Rxi3tvGlxR4vAQ"",""Username"":""Kira K.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/UycTrwTAB6Ya8wa2-VwKuQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",3,"Elite from 24","0 check-in","Hula Boba Kapolei",""
